GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000025212	Sfxn3	-0.008250627821695892	1	0.9775402992460032	Infected_vs_Non_Infected
ENSMUSG00000025213	Kazald1	-0.25776460723856776	0.8430216176267239	0.2572494533724432	Infected_vs_Non_Infected
ENSMUSG00000025217	Btrc	0.10033733258443768	1	0.55519936143461035	Infected_vs_Non_Infected
ENSMUSG00000025218	Poll	-0.1415348282782969	1	0.6143592905573529	Infected_vs_Non_Infected
ENSMUSG00000025220	Mgea5	-0.07474606801819211	0.8088722303093803	0.5170802114958355	Infected_vs_Non_Infected
ENSMUSG00000025221	Kcnip2	0.5674594358466681	1	0.6345821997435158	Infected_vs_Non_Infected
ENSMUSG00000025223	Ldb1	0.040306609525261106	0.8928179240503016	0.6583719148698637	Infected_vs_Non_Infected
ENSMUSG00000025224	Gbf1	0.03417387161915297	0.9151854233781589	0.8031813434610218	Infected_vs_Non_Infected
ENSMUSG00000025225	Nfkb2	-0.20691683727386623	0.501812349413735	0.09331533307796001	Infected_vs_Non_Infected
ENSMUSG00000025226	Fbxl15	-0.7142788135924858	1	0.06043497340727694	Infected_vs_Non_Infected
ENSMUSG00000025227	Tmem180	-0.5125831871242634	0.14946436752815573	0.003302039634000574	Infected_vs_Non_Infected
ENSMUSG00000025228	Actr1a	0.013190358130402459	0.9515629130510508	0.8976533676944484	Infected_vs_Non_Infected
ENSMUSG00000025231	Sufu	-0.04951702298460125	1	0.7809546955682618	Infected_vs_Non_Infected
ENSMUSG00000025232	Hexa	0.12198100879807978	0.747597053075439	0.3295014467705449	Infected_vs_Non_Infected
ENSMUSG00000025234	Arih1	0.05512694076261154	0.8175460802108379	0.5366608149663967	Infected_vs_Non_Infected
ENSMUSG00000025235	Bbs4	0.09682324176627922	1	0.6273324009639745	Infected_vs_Non_Infected
ENSMUSG00000025236	Adpgk	-0.057742926153589884	1	0.8024602621109167	Infected_vs_Non_Infected
ENSMUSG00000025237	Parp6	0.15281597232440192	0.6499500775936413	0.25977511344411236	Infected_vs_Non_Infected
ENSMUSG00000025239	Limd1	0.024309189188478613	1	0.8381374774170754	Infected_vs_Non_Infected
ENSMUSG00000025240	Sacm1l	-0.08726035591892857	0.5573211781466657	0.21450944930421884	Infected_vs_Non_Infected
ENSMUSG00000025241	Fyco1	0.21427433857412156	0.23276809993178735	0.014936522306432774	Infected_vs_Non_Infected
ENSMUSG00000025243	Slc6a20b	-0.1628363791365361	1	0.8349771963842939	Infected_vs_Non_Infected
ENSMUSG00000025245	Lztfl1	0.0633066659197017	1	0.7034995145870988	Infected_vs_Non_Infected
ENSMUSG00000025246	Tbl1x	0.16589004616523761	0.2220464189420582	0.013234827594456908	Infected_vs_Non_Infected
ENSMUSG00000025255	Zfhx4	1.742339568317505	1	0.0735165275844459	Infected_vs_Non_Infected
ENSMUSG00000025257	Ribc1	0.3925581825562211	1	0.2752064007676939	Infected_vs_Non_Infected
ENSMUSG00000025260	Hsd17b10	0.17069259373168394	0.7140938348955165	0.5056895539782605	Infected_vs_Non_Infected
ENSMUSG00000025261	Huwe1	0.17387323948212371	0.4152202023191919	0.10384637616675309	Infected_vs_Non_Infected
ENSMUSG00000025262	Fam120c	0.0838775429049884	1	0.6798107064054738	Infected_vs_Non_Infected
ENSMUSG00000025264	Tsr2	0.06587020496382047	1	0.8120262306481303	Infected_vs_Non_Infected
ENSMUSG00000025265	Fgd1	0.3940342846223885	1	0.3659467520035326	Infected_vs_Non_Infected
ENSMUSG00000025266	Gnl3l	-0.08627310537812093	0.7892111200678444	0.38892208025451874	Infected_vs_Non_Infected
ENSMUSG00000025268	Maged2	-0.19723825472485468	1	0.46953872599449376	Infected_vs_Non_Infected
ENSMUSG00000025269	Apex2	0.3414693016694087	0.9742183480075526	0.15451057890874184	Infected_vs_Non_Infected
ENSMUSG00000025270	Alas2	0.3096699529444392	1	0.40299138028702525	Infected_vs_Non_Infected
ENSMUSG00000025271	Pfkfb1	0.1588426402418419	1	0.7767425833414082	Infected_vs_Non_Infected
ENSMUSG00000025272	Tro	0.5097068968423648	1	0.3181151179425201	Infected_vs_Non_Infected
ENSMUSG00000025277	Abhd6	0.0157852239284023	1	0.9303255934235029	Infected_vs_Non_Infected
ENSMUSG00000025278	Flnb	-0.3311441209918524	0.41625950199337575	0.10423334089274863	Infected_vs_Non_Infected
ENSMUSG00000025279	Dnase1l3	0.08229428647040918	1	0.8723054770293092	Infected_vs_Non_Infected
ENSMUSG00000025280	Polr3a	0.019856294415451444	1	0.8790777467308798	Infected_vs_Non_Infected
ENSMUSG00000025283	Sat1	-0.1710324800921383	0.49556802768624103	0.16052982612457217	Infected_vs_Non_Infected
ENSMUSG00000025287	Acot9	-0.12279723181581786	0.8250471983844794	0.5200726395893356	Infected_vs_Non_Infected
ENSMUSG00000025289	Prdx4	-0.6357703624469008	0.4018097534365346	0.03416368956624307	Infected_vs_Non_Infected
ENSMUSG00000025290	Rps24	-0.1657838359409333	0.49136406568939794	0.16114043427262523	Infected_vs_Non_Infected
ENSMUSG00000025314	Ptprj	-0.22588987514044578	0.38472940503291464	0.07896465657234922	Infected_vs_Non_Infected
ENSMUSG00000025316	Banp	-0.33345251771500256	0.863203369284927	0.16176904992862273	Infected_vs_Non_Infected
ENSMUSG00000025321	Itgb8	0.11590116714897088	1	0.774021429597259	Infected_vs_Non_Infected
ENSMUSG00000025323	Sp4	0.24099212612806661	1	0.3565895355814321	Infected_vs_Non_Infected
ENSMUSG00000025324	Atp10a	-0.0713588954250046	1	0.8393208531727447	Infected_vs_Non_Infected
ENSMUSG00000025326	Ube3a	-0.075618091530867	0.6741905288220602	0.3684561791720814	Infected_vs_Non_Infected
ENSMUSG00000025329	Padi1	-1.2575028161276367	1	0.5281507090617181	Infected_vs_Non_Infected
ENSMUSG00000025330	Padi4	-0.5033893334430378	1	0.8540682834378754	Infected_vs_Non_Infected
ENSMUSG00000025332	Kdm5c	-0.08137918480048875	0.7346629391068059	0.4706876537053267	Infected_vs_Non_Infected
ENSMUSG00000025333	Gpr143	1.5170244853380623	1	0.31621619584599525	Infected_vs_Non_Infected
ENSMUSG00000025337	Sbds	-0.08518393865747301	0.7455240936438542	0.3839837248065874	Infected_vs_Non_Infected
ENSMUSG00000025340	Rabgef1	0.0028917148818509994	0.9235731399104873	0.9793211260967987	Infected_vs_Non_Infected
ENSMUSG00000025347	Mettl7b	-0.3090257133498171	0.6438724419160861	0.23711192802904432	Infected_vs_Non_Infected
ENSMUSG00000025348	Itga7	-0.6058750563899188	0.10980192788953616	0.005383628523188772	Infected_vs_Non_Infected
ENSMUSG00000025350	Rdh5	-0.12245482375383863	1	0.8327779214147919	Infected_vs_Non_Infected
ENSMUSG00000025351	Cd63	-0.22863132646916987	0.3363652986756103	0.05406253130306346	Infected_vs_Non_Infected
ENSMUSG00000025352	Gdf11	-0.07124576108649448	1	0.8399793002942129	Infected_vs_Non_Infected
ENSMUSG00000025353	Ormdl2	-0.1781296119076709	0.4253189703336751	0.1326801660673514	Infected_vs_Non_Infected
ENSMUSG00000025354	Dnajc14	-0.05442659472942599	0.7953952056450333	0.5790252265384734	Infected_vs_Non_Infected
ENSMUSG00000025355	Mmp19	0.14695608233941984	1	0.5572460981551597	Infected_vs_Non_Infected
ENSMUSG00000025357	Dgka	-0.29299135926833086	0.6223252947706363	0.19870052768342814	Infected_vs_Non_Infected
ENSMUSG00000025358	Cdk2	0.25391743243002113	0.6408304705663048	0.11160196833619745	Infected_vs_Non_Infected
ENSMUSG00000025359	Pmel	-0.12792641101967528	1	0.7983540219094087	Infected_vs_Non_Infected
ENSMUSG00000025362	Rps26	-0.2798202764637773	0.04257024761234196	0.0010251228888758538	Infected_vs_Non_Infected
ENSMUSG00000025364	Pa2g4	-0.10135697169594628	0.6460285278578501	0.2904384684499801	Infected_vs_Non_Infected
ENSMUSG00000025366	Esyt1	0.10707218039283047	0.7943702013148121	0.4566896525498378	Infected_vs_Non_Infected
ENSMUSG00000025369	Smarcc2	0.1473794333735825	0.49213034436346226	0.12125438788653413	Infected_vs_Non_Infected
ENSMUSG00000025370	Cdh9	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000025371	Chmp6	-0.03890991323322501	0.9361149416159497	0.7735877981973269	Infected_vs_Non_Infected
ENSMUSG00000025372	Baiap2	-0.10014899161464295	0.7441547348077105	0.5682002429207704	Infected_vs_Non_Infected
ENSMUSG00000025373	Rnf41	0.10573194193937421	0.6926618531337991	0.31319557314825613	Infected_vs_Non_Infected
ENSMUSG00000025374	Nabp2	0.07624824407865921	0.8596315788137007	0.5578468504275516	Infected_vs_Non_Infected
ENSMUSG00000025375	Aatk	-0.7155423328854515	1	0.3536596458531969	Infected_vs_Non_Infected
ENSMUSG00000025377	Enthd2	-0.07698022649186484	1	0.764432702774781	Infected_vs_Non_Infected
ENSMUSG00000025380	Fscn2	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000025381	Cnpy2	-0.16647293447180278	0.49471016749745145	0.0889699225003734	Infected_vs_Non_Infected
ENSMUSG00000025383	Il23a	2.9280466577382778	1	0.20545023483469932	Infected_vs_Non_Infected
ENSMUSG00000025384	2310003H01Rik	0.23036801629035533	0.9163457566440253	0.34855660553800893	Infected_vs_Non_Infected
ENSMUSG00000025386	Pde6g	0.4344906495624316	1	0.8153522013910439	Infected_vs_Non_Infected
ENSMUSG00000025393	Atp5b	-0.11220382393578068	0.48803507725846534	0.1584134195730316	Infected_vs_Non_Infected
ENSMUSG00000025395	Prim1	0.2919024202207137	1	0.16774655493306612	Infected_vs_Non_Infected
ENSMUSG00000025396	Hsd17b6	0.3002223455220133	0.6654873202719992	0.27223066801877494	Infected_vs_Non_Infected
ENSMUSG00000025401	Myo1a	-0.12006984343873689	0.7455240936438542	0.4706122371756753	Infected_vs_Non_Infected
ENSMUSG00000025402	Nab2	0.0829523794223058	1	0.8236434812631982	Infected_vs_Non_Infected
ENSMUSG00000025403	Shmt2	-0.12467089041955161	1	0.6539943291835315	Infected_vs_Non_Infected
ENSMUSG00000025404	R3hdm2	-0.0015503480485522469	1	0.983398068481148	Infected_vs_Non_Infected
ENSMUSG00000025405	Inhbc	0.4949768454815535	1	0.6630645399849932	Infected_vs_Non_Infected
ENSMUSG00000025407	Gli1	0.5044213280458264	1	0.12991665205688763	Infected_vs_Non_Infected
ENSMUSG00000025408	Ddit3	-0.37848537549974126	0.15723548334707327	0.010360031055747733	Infected_vs_Non_Infected
ENSMUSG00000025409	Mbd6	0.1591000086363358	0.6934523218217863	0.29320429815827687	Infected_vs_Non_Infected
ENSMUSG00000025410	Dctn2	-0.0207523392726053	0.9309653201750377	0.8503942534074747	Infected_vs_Non_Infected
ENSMUSG00000025413	Ttc4	-0.04962219109069395	1	0.7321016632184616	Infected_vs_Non_Infected
ENSMUSG00000025417	Pip4k2c	-0.18514203992141684	0.4544852386935923	0.10340707923843659	Infected_vs_Non_Infected
ENSMUSG00000025418	Bsnd	-1.576197334797543	1	0.6366704458298547	Infected_vs_Non_Infected
ENSMUSG00000025420	Katnal2	2.569536412791752	1	0.38880235239801963	Infected_vs_Non_Infected
ENSMUSG00000025421	Hdhd2	-0.1630118208930769	0.5879130520344944	0.19665107368171156	Infected_vs_Non_Infected
ENSMUSG00000025422	Agap2	0.31271895840848873	1	0.3331704947280303	Infected_vs_Non_Infected
ENSMUSG00000025423	Pias2	0.3640666439332342	0.16743391574146343	0.003008705563733934	Infected_vs_Non_Infected
ENSMUSG00000025425	St8sia5	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000025427	Rnf165	0.1884886823268749	1	0.9551635720284316	Infected_vs_Non_Infected
ENSMUSG00000025428	Atp5a1	-0.11942424124898444	0.479674815958993	0.11186537862556165	Infected_vs_Non_Infected
ENSMUSG00000025429	Pstpip2	-0.7907470297058256	0.8832513879815096	0.1849179936207195	Infected_vs_Non_Infected
ENSMUSG00000025432	Avil	-0.22493032491541773	0.6975241682647928	0.304595145472986	Infected_vs_Non_Infected
ENSMUSG00000025436	Xrcc6bp1	0.0448779918596637	1	0.9365860857349311	Infected_vs_Non_Infected
ENSMUSG00000025437	Usp33	-0.04338815305678442	0.8883562118225063	0.6927607642203479	Infected_vs_Non_Infected
ENSMUSG00000025439	Clns1a	-0.01543848374222594	0.9581658131921065	0.8821867951801439	Infected_vs_Non_Infected
ENSMUSG00000025451	Paip1	-0.10818930085503202	0.8312533996134942	0.4644213999494976	Infected_vs_Non_Infected
ENSMUSG00000025453	Nnt	0.12848175818652915	0.877272641685914	0.6129141395253083	Infected_vs_Non_Infected
ENSMUSG00000025461	Cd163l1	-0.24063020129421975	1	0.8953620951502421	Infected_vs_Non_Infected
ENSMUSG00000025464	Paox	-0.05951956052483425	1	0.7472469371938071	Infected_vs_Non_Infected
ENSMUSG00000025465	Echs1	0.028268902788126073	0.8407296154737227	0.8578070433948667	Infected_vs_Non_Infected
ENSMUSG00000025466	Fuom	-0.28168436749527537	0.4498975063910865	0.04833661352670319	Infected_vs_Non_Infected
ENSMUSG00000025467	Prap1	2.425527223129381	1	1	Infected_vs_Non_Infected
ENSMUSG00000025468	Caly	1.4594474918868372	1	0.5701869552605112	Infected_vs_Non_Infected
ENSMUSG00000025470	Zfp511	-0.26744027182971186	0.6141088040582399	0.07778911783927507	Infected_vs_Non_Infected
ENSMUSG00000025473	Adam8	-0.1934829235396956	1	0.7975749375747587	Infected_vs_Non_Infected
ENSMUSG00000025474	Tubgcp2	0.16543470327753623	1	0.5458219929556176	Infected_vs_Non_Infected
ENSMUSG00000025475	Adgra1	-0.20608053550420036	1	0.8165642890519786	Infected_vs_Non_Infected
ENSMUSG00000025477	Inpp5a	-0.378452439329713	0.33931506913408754	0.050421849270305255	Infected_vs_Non_Infected
ENSMUSG00000025478	Dpysl4	-1.6142011456865077	1	0.6283365927592213	Infected_vs_Non_Infected
ENSMUSG00000025479	Cyp2e1	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000025480	Syce1	1.4613180878959156	1	0.5741474405933421	Infected_vs_Non_Infected
ENSMUSG00000025481	Urah	-1.5633014890769603	0.2630103911994731	0.007626295071195766	Infected_vs_Non_Infected
ENSMUSG00000025484	Bet1l	-0.10437359720128075	1	0.5573662088886536	Infected_vs_Non_Infected
ENSMUSG00000025485	Ric8	-0.023655918427794506	0.8407296154737227	0.8570951362439444	Infected_vs_Non_Infected
ENSMUSG00000025486	Sirt3	-0.030575858812882356	1	0.9083906752692634	Infected_vs_Non_Infected
ENSMUSG00000025487	Psmd13	-0.16634240146384305	0.5103479621015763	0.16332153643422573	Infected_vs_Non_Infected
ENSMUSG00000025488	Cox8b	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000025489	Ifitm5	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000025491	Ifitm1	0.021858253490089304	1	0.9641777502631739	Infected_vs_Non_Infected
ENSMUSG00000025492	Ifitm3	0.5369453684935293	0.44415511638723487	0.0470699930947703	Infected_vs_Non_Infected
ENSMUSG00000025494	Sigirr	0.11105246349561769	1	0.5361395097471109	Infected_vs_Non_Infected
ENSMUSG00000025495	Ptdss2	-0.17383823303644313	0.9643549341639717	0.23520782690909509	Infected_vs_Non_Infected
ENSMUSG00000025497	Cdhr5	-1.7563065636511273e-4	1	0.9994701550640422	Infected_vs_Non_Infected
ENSMUSG00000025498	Irf7	1.7592091402904275	0.14259794294932218	0.01283781166063061	Infected_vs_Non_Infected
ENSMUSG00000025499	Hras	-0.4504025519597262	0.01506999081389644	1.5869187830623547e-4	Infected_vs_Non_Infected
ENSMUSG00000025500	Lmntd2	0.03584247900150926	1	0.9348546941641054	Infected_vs_Non_Infected
ENSMUSG00000025503	Taldo1	-0.1534601127790037	0.49648804458212115	0.13765515304766404	Infected_vs_Non_Infected
ENSMUSG00000025504	Eps8l2	-0.16128176859458407	0.7274439063519258	0.35944127786698554	Infected_vs_Non_Infected
ENSMUSG00000025505	Tmem80	0.6319214009147806	0.31451305706286825	0.011897892332903368	Infected_vs_Non_Infected
ENSMUSG00000025507	Pidd1	-0.7556748792972993	1	0.16281318454452245	Infected_vs_Non_Infected
ENSMUSG00000025508	Rplp2	-0.3772447293654116	0.02211292208551394	3.7399670594010127e-4	Infected_vs_Non_Infected
ENSMUSG00000025509	Pnpla2	-0.019484173375522416	0.8883562118225063	0.8472765999682021	Infected_vs_Non_Infected
ENSMUSG00000025510	Cd151	-0.09167603595896058	0.9140384017259325	0.5267904539001973	Infected_vs_Non_Infected
ENSMUSG00000025511	Tspan4	0.6842723109219647	0.4676287225845359	0.029758067133024344	Infected_vs_Non_Infected
ENSMUSG00000025512	Chid1	0.016307039627034885	0.9900195946073942	0.8875728161119456	Infected_vs_Non_Infected
ENSMUSG00000025515	Muc2	1.0187855784749256	0.7961496928878741	0.08039164040408835	Infected_vs_Non_Infected
ENSMUSG00000025521	Tmem192	0.18505335078374555	0.9153678294735066	0.2413314200334806	Infected_vs_Non_Infected
ENSMUSG00000025525	Apool	-0.04067396376710708	1	0.7776204307506662	Infected_vs_Non_Infected
ENSMUSG00000025528	2010106E10Rik	1.2703060940344766	1	0.6017914073625171	Infected_vs_Non_Infected
ENSMUSG00000025529	Zfp711	0.08487271161016763	1	0.9432251581451515	Infected_vs_Non_Infected
ENSMUSG00000025531	Chm	-0.024272270090936514	1	0.8917327487121951	Infected_vs_Non_Infected
ENSMUSG00000025532	Crcp	0.06402292132900977	0.8817425666836428	0.626588604600798	Infected_vs_Non_Infected
ENSMUSG00000025533	Asl	0.011498116045773481	1	0.9268995890556386	Infected_vs_Non_Infected
ENSMUSG00000025534	Gusb	0.10838246318649002	1	0.5522329376502839	Infected_vs_Non_Infected
ENSMUSG00000025537	Phkg1	-0.6202675437124007	1	0.7745800744104014	Infected_vs_Non_Infected
ENSMUSG00000025538	Sumf2	0.29819301575175433	1	0.31590539276850943	Infected_vs_Non_Infected
ENSMUSG00000025544	Tm9sf2	-0.08955154767166475	0.7252935166705132	0.3383890943991638	Infected_vs_Non_Infected
ENSMUSG00000025545	Clybl	-0.07273203285300733	1	0.6799375941358857	Infected_vs_Non_Infected
ENSMUSG00000025551	Fgf14	0.25242095508588636	1	0.926216018229834	Infected_vs_Non_Infected
ENSMUSG00000025555	Farp1	-0.04603248930056215	0.9477494019257581	0.796813187343442	Infected_vs_Non_Infected
ENSMUSG00000025557	Slc15a1	-0.5125616782321701	1	0.8373405968770715	Infected_vs_Non_Infected
ENSMUSG00000025558	Dock9	-0.04195373295343444	0.8915959538764601	0.6555738627054575	Infected_vs_Non_Infected
ENSMUSG00000025571	Tnrc6c	-0.026874191829297345	0.9492246264269729	0.8012327798317712	Infected_vs_Non_Infected
ENSMUSG00000025572	Tmc6	-0.2638610332130925	0.2848450942212949	0.03449646060278466	Infected_vs_Non_Infected
ENSMUSG00000025574	Tk1	0.22309005929369286	0.988279752728254	0.42386103781239576	Infected_vs_Non_Infected
ENSMUSG00000025575	Cant1	-0.12047007054916091	0.7441547348077105	0.48645026728236984	Infected_vs_Non_Infected
ENSMUSG00000025576	Rbfox3	1.4013765913440073	1	0.6755986793210247	Infected_vs_Non_Infected
ENSMUSG00000025577	Cbx2	0.21626183590456433	1	0.6128501501967932	Infected_vs_Non_Infected
ENSMUSG00000025578	Cbx8	-0.24422061664317785	1	0.28790872005782114	Infected_vs_Non_Infected
ENSMUSG00000025579	Gaa	-0.0046320851594969185	1	0.9742428482612032	Infected_vs_Non_Infected
ENSMUSG00000025580	Eif4a3	-0.12977142569301542	0.5133047209246401	0.14558930982960433	Infected_vs_Non_Infected
ENSMUSG00000025582	Nptx1	-0.9315817331337681	1	0.6386970204740041	Infected_vs_Non_Infected
ENSMUSG00000025583	Rptor	0.07460138807599224	0.6603510482857647	0.40618896658530257	Infected_vs_Non_Infected
ENSMUSG00000025584	Pde8a	0.1688497339319309	0.4853810038331104	0.14898904736316793	Infected_vs_Non_Infected
ENSMUSG00000025586	Cpeb1	1.9867911624130994	1	0.4119248187676323	Infected_vs_Non_Infected
ENSMUSG00000025591	Tma16	0.2810301474038002	1	0.30139766927228384	Infected_vs_Non_Infected
ENSMUSG00000025592	Dach2	1.1549113947724094	1	0.3918752121857787	Infected_vs_Non_Infected
ENSMUSG00000025597	Klhl4	-0.9484902489971291	1	0.1587721512823451	Infected_vs_Non_Infected
ENSMUSG00000025602	Zfp202	0.34258212118721626	1	0.39131562944412496	Infected_vs_Non_Infected
ENSMUSG00000025607	Copg2	0.1587875048171096	0.539724801175954	0.13838252395468703	Infected_vs_Non_Infected
ENSMUSG00000025608	Podxl	0.5766279577967047	0.04580293991767476	0.0011819300832310634	Infected_vs_Non_Infected
ENSMUSG00000025609	Mkln1	0.01724091707002759	0.8883562118225063	0.8510536696073104	Infected_vs_Non_Infected
ENSMUSG00000025610	Map3k7cl	2.324893271931487	1	0.47897652460708223	Infected_vs_Non_Infected
ENSMUSG00000025612	Bach1	0.11312907876550436	0.7250267140774141	0.331592035155676	Infected_vs_Non_Infected
ENSMUSG00000025613	Cct8	0.05393083884378683	0.8529975259536611	0.5898600106213554	Infected_vs_Non_Infected
ENSMUSG00000025616	Usp16	-0.09008731666321254	0.6877806931336974	0.31814108240556627	Infected_vs_Non_Infected
ENSMUSG00000025626	Phf6	-0.019959580079594474	1	0.8863213068850244	Infected_vs_Non_Infected
ENSMUSG00000025630	Hprt	-0.16947081934599428	0.5031948389738723	0.15521417276097102	Infected_vs_Non_Infected
ENSMUSG00000025644	Gm7628	2.777045963612172	1	0.3247590463256937	Infected_vs_Non_Infected
ENSMUSG00000025645	Ccdc51	-0.23837476551533787	0.7570797040370794	0.13943696394149507	Infected_vs_Non_Infected
ENSMUSG00000025646	Atrip	0.10949106319821239	1	0.6988326566492926	Infected_vs_Non_Infected
ENSMUSG00000025647	Shisa5	0.18814021318454163	0.6194670574731007	0.2948330250195668	Infected_vs_Non_Infected
ENSMUSG00000025648	Pfkfb4	-0.39350448617265876	1	0.2779373270546091	Infected_vs_Non_Infected
