GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000007476	Lrrc8a	-0.16162256927531232	0.44772676422005164	0.10311786782163813	Infected_vs_Non_Infected
ENSMUSG00000007564	Ppp2r1a	-0.040178109147492744	0.8322899083430847	0.6218305212701942	Infected_vs_Non_Infected
ENSMUSG00000007570	Fance	0.3407518676927643	0.9834937180355473	0.1606694680039554	Infected_vs_Non_Infected
ENSMUSG00000007589	Tinf2	-0.059083444417508665	1	0.7347316220913903	Infected_vs_Non_Infected
ENSMUSG00000007591	Tssk4	0.5133699337229041	1	0.6083283609534451	Infected_vs_Non_Infected
ENSMUSG00000007594	Hapln4	-1.7298939595350935	1	0.463133362337759	Infected_vs_Non_Infected
ENSMUSG00000007603	Dus3l	-0.26100136640269106	0.7777264072625578	0.19288835243686026	Infected_vs_Non_Infected
ENSMUSG00000007610	Gtpbp3	-0.272019988682114	0.7383741755242099	0.09763285066593944	Infected_vs_Non_Infected
ENSMUSG00000007613	Tgfbr1	0.31425332262551803	0.23085709150105832	0.021025720450258658	Infected_vs_Non_Infected
ENSMUSG00000007617	Homer1	-0.2553492838756994	0.7778773661666271	0.13506905063991642	Infected_vs_Non_Infected
ENSMUSG00000007646	Rad51c	0.3575540091506941	1	0.5098637567039457	Infected_vs_Non_Infected
ENSMUSG00000007655	Cav1	0.10094987375905337	1	0.5272084454264321	Infected_vs_Non_Infected
ENSMUSG00000007656	Arpp19	-0.05495749012828999	0.8401620321396874	0.5724462806653681	Infected_vs_Non_Infected
ENSMUSG00000007659	Bcl2l1	0.028319413342706688	0.906313193681964	0.7718117973561609	Infected_vs_Non_Infected
ENSMUSG00000007670	Khsrp	-0.08731573417794541	0.7215943733952064	0.39830687974015655	Infected_vs_Non_Infected
ENSMUSG00000007682	Dio2	0.008575741316453507	1	0.991913921475927	Infected_vs_Non_Infected
ENSMUSG00000007721	Ccdc124	-0.11936071159922566	0.6635739068413237	0.26244075203034506	Infected_vs_Non_Infected
ENSMUSG00000007739	Cct4	-0.058117772913216924	0.8591034268627956	0.6292293496059872	Infected_vs_Non_Infected
ENSMUSG00000007777	0610009B22Rik	1.4408508633654592e-4	1	0.9994904821308085	Infected_vs_Non_Infected
ENSMUSG00000007783	Cpt1c	0.2980008076003242	1	0.7718704514666052	Infected_vs_Non_Infected
ENSMUSG00000007805	Twist2	-0.5180440668417055	1	0.5689164184948868	Infected_vs_Non_Infected
ENSMUSG00000007812	Zfp655	0.14234110328778837	0.7137798289033237	0.32961595545352174	Infected_vs_Non_Infected
ENSMUSG00000007815	Rhoa	-0.21371440938851902	0.3091579649217604	0.0512652769697192	Infected_vs_Non_Infected
ENSMUSG00000007817	Zmiz1	0.0972153148795784	0.6616971733240347	0.3367499645759706	Infected_vs_Non_Infected
ENSMUSG00000007827	Ankrd26	-0.13654522570735386	1	0.6767050989210639	Infected_vs_Non_Infected
ENSMUSG00000007833	Aldh16a1	-0.053722975156237654	1	0.6990201965090697	Infected_vs_Non_Infected
ENSMUSG00000007836	Hnrnpa0	-0.1571410555809349	0.6058451764993527	0.18532384694636211	Infected_vs_Non_Infected
ENSMUSG00000007837	Prrg2	0.03943124752388155	1	0.7575696462699824	Infected_vs_Non_Infected
ENSMUSG00000007850	Hnrnph1	-0.17433839126316142	0.5564888941711792	0.21368705042312564	Infected_vs_Non_Infected
ENSMUSG00000007867	Ift43	0.01254186036632796	1	0.9462188974446086	Infected_vs_Non_Infected
ENSMUSG00000007872	Id3	-0.27231646038447	0.19489045083076986	0.022539220888948427	Infected_vs_Non_Infected
ENSMUSG00000007877	Tcap	-0.5328507307188188	1	0.8737141898416301	Infected_vs_Non_Infected
ENSMUSG00000007880	Arid1a	0.14921765511864182	0.49959412639204426	0.13969329780533296	Infected_vs_Non_Infected
ENSMUSG00000007888	Crlf1	2.3954948378643857	1	0.3003961151366682	Infected_vs_Non_Infected
ENSMUSG00000007891	Ctsd	-0.17995567245006003	0.48333798076293644	0.11952270335732279	Infected_vs_Non_Infected
ENSMUSG00000007892	Rplp1	-0.7100741567090141	9.196851533285508e-4	2.1242334651708847e-6	Infected_vs_Non_Infected
ENSMUSG00000007908	Hmgcll1	-0.6267637484895365	1	0.6394833437947101	Infected_vs_Non_Infected
ENSMUSG00000007946	Phox2a	-2.1722305168276383	1	0.1607084319932094	Infected_vs_Non_Infected
ENSMUSG00000007950	Abhd8	-0.4315317212846404	1	0.38157035552024615	Infected_vs_Non_Infected
ENSMUSG00000007987	Ift22	0.3403404982735563	0.9617393534812436	0.15337143042729107	Infected_vs_Non_Infected
ENSMUSG00000007989	Fzd3	-0.13132991652808046	1	0.4234227812119465	Infected_vs_Non_Infected
ENSMUSG00000008028	1700008O03Rik	-0.1499002348353795	1	0.9092710410606673	Infected_vs_Non_Infected
ENSMUSG00000008035	Mid1ip1	-0.07644944020321588	0.7343195993143636	0.47016345557111294	Infected_vs_Non_Infected
ENSMUSG00000008036	Ap2s1	-0.31926203669584613	0.1788677821980914	0.011004350640680782	Infected_vs_Non_Infected
ENSMUSG00000008090	Fgfrl1	0.19192373766617238	1	0.5094915000639635	Infected_vs_Non_Infected
ENSMUSG00000008129	4930432K21Rik	0.1552209355375629	1	0.9145598012052045	Infected_vs_Non_Infected
ENSMUSG00000008136	Fhl2	-0.3813659276252735	0.5227303454818186	0.1047576604750361	Infected_vs_Non_Infected
ENSMUSG00000008140	Emc10	-0.0588346783736299	0.8717450267564552	0.641121559953846	Infected_vs_Non_Infected
ENSMUSG00000008153	Clstn3	2.179195299283681	1	0.09271704378418878	Infected_vs_Non_Infected
ENSMUSG00000008167	Fbxw9	-0.08105984846440277	1	0.602443731408596	Infected_vs_Non_Infected
ENSMUSG00000008193	Spib	-0.6958249575961861	1	0.1530004064247147	Infected_vs_Non_Infected
ENSMUSG00000008200	Fnbp4	0.287899861837242	0.4499481282310774	0.09286564150193061	Infected_vs_Non_Infected
ENSMUSG00000008206	Cers4	0.2908985901258121	0.6899626973533378	0.08105674143992157	Infected_vs_Non_Infected
ENSMUSG00000008226	Scrn3	0.09865721087201433	1	0.581853544967841	Infected_vs_Non_Infected
ENSMUSG00000008301	Phax	0.02573190504789677	1	0.814156542861212	Infected_vs_Non_Infected
ENSMUSG00000008305	Tle1	-0.07503144932300525	1	0.5666271918201491	Infected_vs_Non_Infected
ENSMUSG00000008307	1700109H08Rik	0.09230655458095159	1	0.8490914031395991	Infected_vs_Non_Infected
ENSMUSG00000008318	Relt	-0.4623559067506289	1	0.7397449987842545	Infected_vs_Non_Infected
ENSMUSG00000008333	Snrpb2	0.09319244077945951	1	0.5079456138388811	Infected_vs_Non_Infected
ENSMUSG00000008348	Ubc	0.0578558443160226	0.9113416048996222	0.7250497149644635	Infected_vs_Non_Infected
ENSMUSG00000008373	Prpf31	0.04770421049274741	0.8986851534945489	0.7052772733660191	Infected_vs_Non_Infected
ENSMUSG00000008384	Sertad1	-0.24639485565262534	0.5124287394693268	0.13536056890075956	Infected_vs_Non_Infected
ENSMUSG00000008393	Carhsp1	0.011208187838768124	0.9614954641984726	0.8889041466253147	Infected_vs_Non_Infected
ENSMUSG00000008398	Elk3	0.2760430412228719	0.6853603322162152	0.07953929161618817	Infected_vs_Non_Infected
ENSMUSG00000008429	Herpud2	0.10409956876220249	0.9446505369773285	0.4756333411480505	Infected_vs_Non_Infected
ENSMUSG00000008435	Rdh13	-0.32727072484502595	0.0622904466629481	0.0018791922486596454	Infected_vs_Non_Infected
ENSMUSG00000008438	Adam21	-0.6745960290098327	1	0.7537220758807052	Infected_vs_Non_Infected
ENSMUSG00000008450	Nutf2	-0.020958344984913363	0.9900195946587493	0.8873080983518056	Infected_vs_Non_Infected
ENSMUSG00000008461	Fut1	3.0007370070151067	1	0.17753419835685721	Infected_vs_Non_Infected
ENSMUSG00000008475	Arpc5	-0.1312186156509779	0.650667190622064	0.322484500163211	Infected_vs_Non_Infected
ENSMUSG00000008482	Rnf151	-1.1099193785326944	1	0.7405881384782772	Infected_vs_Non_Infected
ENSMUSG00000008496	Pou2f2	0.25171677119856223	1	0.6487219635745307	Infected_vs_Non_Infected
ENSMUSG00000008540	Mgst1	0.23493520552519867	0.8104334683397699	0.22403064053885455	Infected_vs_Non_Infected
ENSMUSG00000008575	Nfib	0.20905503540337866	0.5386144148050214	0.1620610364135955	Infected_vs_Non_Infected
ENSMUSG00000008601	Rab25	-0.20724320481779013	0.5322411118992002	0.1790300753522294	Infected_vs_Non_Infected
ENSMUSG00000008604	Ubqln4	-0.032004548379180896	0.8247019121556666	0.7951272564572909	Infected_vs_Non_Infected
ENSMUSG00000008658	Rbfox1	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000008668	Rps18	-0.10499997602813636	0.7942892147035399	0.44417799631207755	Infected_vs_Non_Infected
ENSMUSG00000008682	Rpl10	-0.10992146337614059	0.6551054419192539	0.2666371435365791	Infected_vs_Non_Infected
ENSMUSG00000008683	Rps15a	-0.17397938254298698	0.6988518036566025	0.3225898776681068	Infected_vs_Non_Infected
ENSMUSG00000008690	Ncaph2	-0.13037985319068193	0.47310505258038965	0.11963352647928835	Infected_vs_Non_Infected
ENSMUSG00000008730	Hipk1	-0.18925470996343083	0.3659759374224688	0.07579782961498964	Infected_vs_Non_Infected
ENSMUSG00000008734	Gprc5b	0.5729451824929093	1	0.13437771175796884	Infected_vs_Non_Infected
ENSMUSG00000008763	Man1a2	-0.13007084791001544	0.3976689703624666	0.09617196062151323	Infected_vs_Non_Infected
ENSMUSG00000008789	Ceacam5	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000008822	Acyp1	-0.18113237850070577	1	0.5751616408581697	Infected_vs_Non_Infected
ENSMUSG00000008845	Cd163	-0.0038673808168793976	1	0.9964623380254152	Infected_vs_Non_Infected
ENSMUSG00000008855	Hdac5	0.037737064562415885	0.9182513098068451	0.7817580904755276	Infected_vs_Non_Infected
ENSMUSG00000008859	Rala	-0.2811004672811401	0.1247540111196657	0.006999402643635237	Infected_vs_Non_Infected
ENSMUSG00000008892	Vdac3	-0.016404269027658583	0.9152066830509472	0.8778185101884779	Infected_vs_Non_Infected
ENSMUSG00000008932	Slc1a7	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000008958	Vps72	-0.22567044645958376	0.25315958306972786	0.0215873633371252	Infected_vs_Non_Infected
ENSMUSG00000008976	Gabpa	0.005417824518612565	0.9407786610335833	0.9524334325447608	Infected_vs_Non_Infected
ENSMUSG00000008999	Bmp7	0.4563445080302591	0.6610572939097588	0.13073375388936545	Infected_vs_Non_Infected
ENSMUSG00000009013	Dynll1	-0.3632807122736821	0.23535667870809804	0.02726808977937672	Infected_vs_Non_Infected
ENSMUSG00000009030	Pdcl	-0.2750357006294367	0.2646707211669544	0.02670128933852907	Infected_vs_Non_Infected
ENSMUSG00000009035	Tmem184b	0.2932556524402095	0.5397248011611182	0.14961026081776335	Infected_vs_Non_Infected
ENSMUSG00000009073	Nf2	0.19346565291181703	0.3509317651756793	0.03907114388627955	Infected_vs_Non_Infected
ENSMUSG00000009075	Cabp7	-3.0532880637620816	1	0.10704627131660768	Infected_vs_Non_Infected
ENSMUSG00000009076	Zmat5	-0.30093323123924187	0.5629481115349189	0.06292078010043144	Infected_vs_Non_Infected
ENSMUSG00000009079	Ewsr1	0.0969884523131739	0.5583165769399315	0.2247404394002216	Infected_vs_Non_Infected
ENSMUSG00000009090	Ap1b1	0.040391512011555615	0.8773005098608404	0.6594129098554449	Infected_vs_Non_Infected
ENSMUSG00000009092	Derl3	0.07031088441511064	1	0.9631031307655216	Infected_vs_Non_Infected
ENSMUSG00000009097	Tbx1	0.7655573301407503	1	0.8193696077051068	Infected_vs_Non_Infected
ENSMUSG00000009108	Gnat2	-0.388579965487	1	0.9077251550475068	Infected_vs_Non_Infected
ENSMUSG00000009112	Bcl2l13	-0.08788875880462832	0.7252935165775457	0.3559235408708864	Infected_vs_Non_Infected
ENSMUSG00000009115	Spatc1l	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000009145	Dqx1	-0.037817404851960924	1	0.8270919197904486	Infected_vs_Non_Infected
ENSMUSG00000009185	Ccl8	0.7583605844309232	1	0.6261597427531702	Infected_vs_Non_Infected
ENSMUSG00000009207	Lnp	0.24165066475852176	0.7777264072625578	0.19251487527706834	Infected_vs_Non_Infected
ENSMUSG00000009210	2310007L24Rik	-0.30073948240162185	1	0.8195186708583786	Infected_vs_Non_Infected
ENSMUSG00000009246	Trpm5	-0.5069575653753791	0.7817046375063122	0.15442324559199572	Infected_vs_Non_Infected
ENSMUSG00000009248	Ascl2	0.8693485361246561	1	0.7624283089086205	Infected_vs_Non_Infected
ENSMUSG00000009281	Rarres2	-0.18930290493655177	0.7817046375063122	0.41486550173256426	Infected_vs_Non_Infected
ENSMUSG00000009291	Pttg1ip	-0.07271621049971079	0.7210044639904241	0.3618513659156249	Infected_vs_Non_Infected
ENSMUSG00000009292	Trpm2	-0.24456018415518654	1	0.6766187021343715	Infected_vs_Non_Infected
ENSMUSG00000009293	Ube2g2	0.05776655334780916	0.8598778248680251	0.6081757049476769	Infected_vs_Non_Infected
ENSMUSG00000009376	Met	-0.1298233594291297	0.922755020515938	0.544393602863445	Infected_vs_Non_Infected
ENSMUSG00000009378	Slc16a12	0.4646046402445717	1	0.6432188573588044	Infected_vs_Non_Infected
ENSMUSG00000009394	Syn2	1.270751708287291	1	0.40398438640193246	Infected_vs_Non_Infected
ENSMUSG00000009406	Elk1	0.30271752944287	0.8828011092205552	0.16937028078269212	Infected_vs_Non_Infected
ENSMUSG00000009418	Nav1	0.4928064193399128	0.18091259293498121	0.003520121004550306	Infected_vs_Non_Infected
ENSMUSG00000009470	Tnpo1	-0.07413755758820119	0.7953952056656373	0.47400758840880913	Infected_vs_Non_Infected
ENSMUSG00000009535	Rnmt	0.18489468236536444	0.8104334683397699	0.13227212821030054	Infected_vs_Non_Infected
ENSMUSG00000009545	Kcnq1	0.28910147328078734	1	0.619150069482893	Infected_vs_Non_Infected
ENSMUSG00000009549	Srp14	-0.12609533931204434	0.6610572939097588	0.23228179196599297	Infected_vs_Non_Infected
ENSMUSG00000009555	Cdk9	-0.09057453547468415	0.8182916877518714	0.5192599646347122	Infected_vs_Non_Infected
ENSMUSG00000009563	Tor2a	-0.24865013654384385	0.643088041065065	0.07851881643106144	Infected_vs_Non_Infected
ENSMUSG00000009566	Fpgs	0.13627541705258342	1	0.7260457661014463	Infected_vs_Non_Infected
ENSMUSG00000009569	Mkl2	0.19685487487060555	0.34089281720287684	0.04562058705847594	Infected_vs_Non_Infected
ENSMUSG00000009575	Cbx5	0.17598982089805193	0.5909522515762587	0.20587667021449432	Infected_vs_Non_Infected
ENSMUSG00000009585	Apobec3	0.45035651427704426	0.5051697506977726	0.04897661582963502	Infected_vs_Non_Infected
ENSMUSG00000009614	Sardh	0.29502972404612016	1	0.34391219393980416	Infected_vs_Non_Infected
ENSMUSG00000009621	Vav2	-0.11779813690406522	0.7943702013542295	0.3988321830283635	Infected_vs_Non_Infected
ENSMUSG00000009628	Tex15	0.281169426798652	1	0.5237125999150825	Infected_vs_Non_Infected
ENSMUSG00000009630	Ppp2cb	-0.20895865104579178	0.18034427859827284	0.016338055785836095	Infected_vs_Non_Infected
ENSMUSG00000009633	G0s2	0.030663614386253073	1	0.9579365117000056	Infected_vs_Non_Infected
ENSMUSG00000009640	Dmap1	0.002302691205048657	1	0.990807657038948	Infected_vs_Non_Infected
ENSMUSG00000009646	Pla2g12b	-0.29285164358627863	0.3966312080183991	0.11165932343675278	Infected_vs_Non_Infected
ENSMUSG00000009647	Mcu	-0.33113536361122864	0.3020591394161948	0.04768748708461771	Infected_vs_Non_Infected
ENSMUSG00000009654	Oit3	-1.835226685546172	1	0.1990615313511231	Infected_vs_Non_Infected
ENSMUSG00000009670	Tex11	-0.8776043953726221	1	0.7841051242652124	Infected_vs_Non_Infected
ENSMUSG00000009681	Bcr	-0.050153037888696524	0.8339628795304939	0.5534370478563675	Infected_vs_Non_Infected
ENSMUSG00000009687	Fxyd5	0.09744011138108918	1	0.6399860135888644	Infected_vs_Non_Infected
ENSMUSG00000009731	Kcnd1	1.611708423136555	1	0.1421394392559652	Infected_vs_Non_Infected
ENSMUSG00000009733	Tfcp2	0.2646943024954432	1	0.22131618663233263	Infected_vs_Non_Infected
ENSMUSG00000009739	Pou6f1	0.4096326880049346	1	0.4408233246759195	Infected_vs_Non_Infected
ENSMUSG00000009741	Ubp1	0.04306114514016784	0.9222032241880412	0.6760907207099556	Infected_vs_Non_Infected
ENSMUSG00000009772	Nuak2	0.2247712054126574	1	0.47415506859506057	Infected_vs_Non_Infected
ENSMUSG00000009828	Ick	-0.015706669968276462	0.9613264072972012	0.8884885131378347	Infected_vs_Non_Infected
ENSMUSG00000009863	Sdhb	-0.058773575729063825	0.8763308695840895	0.44871300050115015	Infected_vs_Non_Infected
ENSMUSG00000009876	Cox4i2	-0.4272662388660671	1	0.31838903136207564	Infected_vs_Non_Infected
ENSMUSG00000009894	Snap47	-0.001961239542457711	1	0.991338860537457	Infected_vs_Non_Infected
ENSMUSG00000009900	Wnt3a	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000009905	Kdsr	0.053628472755020966	0.8753887798010557	0.6516221130718753	Infected_vs_Non_Infected
ENSMUSG00000009907	Vps4b	-0.08333296572530731	0.6678905542665454	0.34549273251420254	Infected_vs_Non_Infected
ENSMUSG00000009927	Rps25	-0.20529347227692127	0.49296495621939523	0.11983354135309818	Infected_vs_Non_Infected
ENSMUSG00000009995	Taz	-0.03270843055248313	1	0.8154000502083703	Infected_vs_Non_Infected
ENSMUSG00000010021	Kif19a	0.6751329506239684	1	0.45434941155851855	Infected_vs_Non_Infected
ENSMUSG00000010025	Aldh3a2	-0.11334232584516213	0.7317766008827847	0.44833019011049424	Infected_vs_Non_Infected
ENSMUSG00000010044	Zmynd10	-0.20374452095297724	1	0.8526598386223871	Infected_vs_Non_Infected
ENSMUSG00000010045	Tmem115	-0.16305044450057607	0.5429431343234757	0.15397970451698	Infected_vs_Non_Infected
ENSMUSG00000010047	Hyal2	0.23474572669729005	0.9517027510613577	0.22720088397813018	Infected_vs_Non_Infected
ENSMUSG00000010048	Ifrd2	0.024626047983326214	1	0.9079904451392742	Infected_vs_Non_Infected
ENSMUSG00000010051	Hyal1	0.24024998821630347	0.9536559319417859	0.4175045075791139	Infected_vs_Non_Infected
ENSMUSG00000010054	Tusc2	-0.046871877945614385	0.9150314849689749	0.7205765518098468	Infected_vs_Non_Infected
ENSMUSG00000010057	Nprl2	0.016890098145900288	1	0.9221277921712088	Infected_vs_Non_Infected
ENSMUSG00000010064	Slc38a3	-0.20097128931232433	1	0.7596790356011507	Infected_vs_Non_Infected
ENSMUSG00000010066	Cacna2d2	-0.029627458706322787	1	0.9609843201028795	Infected_vs_Non_Infected
ENSMUSG00000010067	Rassf1	0.04386631570763197	0.9239105448768733	0.780835029600131	Infected_vs_Non_Infected
ENSMUSG00000010080	Epn3	-0.37893918927011505	0.25675154880081197	0.027865270711555847	Infected_vs_Non_Infected
ENSMUSG00000010086	Rnf112	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000010095	Slc3a2	0.10045800904697785	0.6688445832386934	0.3462924241441167	Infected_vs_Non_Infected
ENSMUSG00000010097	Nxf1	-0.11286583803766945	0.5881297906306762	0.1728332464469272	Infected_vs_Non_Infected
ENSMUSG00000010110	Stx5a	-0.11729013818743367	0.7705855757331679	0.4115593614606762	Infected_vs_Non_Infected
ENSMUSG00000010122	Slc47a1	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000010142	Tnfrsf13b	2.051242836912799	1	0.03110738950093643	Infected_vs_Non_Infected
ENSMUSG00000010154	Spire2	-0.40546625428998934	0.18961771747141212	0.014498652834537	Infected_vs_Non_Infected
ENSMUSG00000010175	Prox1	0.6114590170803571	1	0.13914531449924622	Infected_vs_Non_Infected
ENSMUSG00000010205	Raver1	0.007434838518893245	0.9858246794037527	0.9388034021459093	Infected_vs_Non_Infected
ENSMUSG00000010277	2610507B11Rik	0.029770211594512784	0.8593746106748165	0.7752906949406181	Infected_vs_Non_Infected
ENSMUSG00000010290	AI597479	0.07651547287466884	1	0.6202701943539632	Infected_vs_Non_Infected
ENSMUSG00000010307	Tmem86a	-0.008502937095586688	1	0.9793680740110736	Infected_vs_Non_Infected
ENSMUSG00000010311	Optc	-0.09145528744356955	1	0.8245361569105135	Infected_vs_Non_Infected
ENSMUSG00000010342	Tex14	-0.054670454597354014	1	0.9525641478680104	Infected_vs_Non_Infected
ENSMUSG00000010358	Ifi35	0.7370737649063737	0.24317999567815618	0.023166787544410795	Infected_vs_Non_Infected
ENSMUSG00000010362	Rdm1	-0.532332431593116	0.18449165757944133	0.006633179599378857	Infected_vs_Non_Infected
ENSMUSG00000010376	Nedd8	-0.08776210912695653	0.7422922535677072	0.25871350144233995	Infected_vs_Non_Infected
ENSMUSG00000010392	Gosr1	0.03921832158931779	0.9235731399514954	0.7336160138307376	Infected_vs_Non_Infected
ENSMUSG00000010406	Mrpl52	-0.01686593129164426	0.9673542925140728	0.8799691426058461	Infected_vs_Non_Infected
ENSMUSG00000010453	Kansl3	0.05916486378452798	0.8319790477512211	0.5100446688525007	Infected_vs_Non_Infected
ENSMUSG00000010461	Eya4	-0.3148095426900286	1	0.8407604955577341	Infected_vs_Non_Infected
ENSMUSG00000010476	Ebf3	0.47559670354232014	1	0.2535577038582413	Infected_vs_Non_Infected
ENSMUSG00000010492	Uckl1os	-1.1216525922696317	1	0.3680375360486872	Infected_vs_Non_Infected
ENSMUSG00000010505	Myt1	2.209920840482973	1	0.26708129496243727	Infected_vs_Non_Infected
ENSMUSG00000010517	Faf1	2.755371965490906e-4	1	0.9979697813305317	Infected_vs_Non_Infected
ENSMUSG00000010529	Gm266	-0.36171634487488985	1	0.8390986381673413	Infected_vs_Non_Infected
